Date,time,reason,now,req,final,item_name
6/2/2024,22:57:01,auto_outfeed_ok,152.2,60,103.2,KRISCO
12/1/2025,5:54:18,auto_outfeed_ok,126.5,60,75.5,KRISCO
12/1/2025,5:59:01,auto_in_ok,75.5,180,179.5,KRISCO
12/2/2025,2:36:11,auto_outfeed_ok,178,60,169,KRISCO
12/2/2025,2:45:23,auto_outfeed_ok,169,60,159,KRISCO
12/2/2025,2:55:21,auto_outfeed_ok,159.5,60,150,KRISCO
12/2/2025,3:06:29,auto_outfeed_ok,150,60,140.5,KRISCO
12/2/2025,3:17:24,auto_outfeed_ok,140.5,60,131.5,KRISCO
12/2/2025,3:27:53,auto_outfeed_ok,131.5,60,122.5,KRISCO
12/2/2025,3:38:04,auto_outfeed_ok,122.5,60,114,KRISCO
12/2/2025,3:48:18,auto_outfeed_ok,114,60,105,KRISCO
12/2/2025,3:58:30,auto_outfeed_ok,105,60,96,KRISCO
12/2/2025,4:02:16,auto_in_ok,96,180,179,KRISCO
12/2/2025,4:08:40,auto_outfeed_ok,179,60,169,KRISCO
12/2/2025,4:19:55,auto_outfeed_ok,169.5,60,159.5,KRISCO
12/2/2025,4:30:53,auto_outfeed_ok,159.5,60,150,KRISCO
12/2/2025,4:41:49,auto_outfeed_ok,150,60,140,KRISCO
12/2/2025,4:52:35,auto_outfeed_ok,140.5,60,131.5,KRISCO
12/2/2025,5:03:08,auto_outfeed_ok,131,60,122,KRISCO
12/2/2025,5:18:39,auto_outfeed_ok,122,60,113,KRISCO
12/2/2025,5:29:09,auto_outfeed_ok,113,60,104,KRISCO
12/2/2025,5:39:22,auto_outfeed_ok,104,60,95,KRISCO
12/2/2025,5:43:08,auto_in_ok,95.5,180,179.5,KRISCO
12/2/2025,5:49:30,auto_outfeed_ok,179,60,170,KRISCO
12/2/2025,6:00:33,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,6:11:43,auto_outfeed_ok,160,60,150.5,KRISCO
12/2/2025,6:22:39,auto_outfeed_ok,150,60,141.5,KRISCO
12/2/2025,6:32:55,auto_outfeed_ok,141.5,60,132,KRISCO
12/2/2025,6:43:22,auto_outfeed_ok,132,60,123.5,KRISCO
12/2/2025,6:53:36,auto_outfeed_ok,123,60,114,KRISCO
12/2/2025,7:03:51,auto_outfeed_ok,114,60,105,KRISCO
12/2/2025,7:13:55,auto_outfeed_ok,105,60,96.5,KRISCO
12/2/2025,7:17:39,auto_in_ok,96.5,180,179.5,KRISCO
12/2/2025,7:23:42,auto_outfeed_ok,179,60,170,KRISCO
12/2/2025,7:34:16,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,7:45:08,auto_outfeed_ok,160,60,150,KRISCO
12/2/2025,7:55:36,auto_outfeed_ok,150.5,60,141.5,KRISCO
12/2/2025,8:05:48,auto_outfeed_ok,141.5,60,132,KRISCO
12/2/2025,8:15:47,auto_outfeed_ok,132.5,60,123.5,KRISCO
12/2/2025,8:25:49,auto_outfeed_ok,123,60,114.5,KRISCO
12/2/2025,8:35:34,auto_outfeed_ok,114.5,60,106,KRISCO
12/2/2025,8:45:20,auto_outfeed_ok,106,60,97,KRISCO
12/2/2025,8:49:02,auto_in_ok,97,180,179.5,KRISCO
12/2/2025,8:54:53,auto_outfeed_ok,179,60,170,KRISCO
12/2/2025,9:05:40,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,9:16:16,auto_outfeed_ok,160,60,150.5,KRISCO
12/2/2025,9:26:49,auto_outfeed_ok,150.5,60,141,KRISCO
12/2/2025,9:37:00,auto_outfeed_ok,141,60,131.5,KRISCO
12/2/2025,9:47:13,auto_outfeed_ok,131.5,60,123,KRISCO
12/2/2025,9:57:12,auto_outfeed_ok,122,60,113.5,KRISCO
12/2/2025,10:07:07,auto_outfeed_ok,113.5,60,105,KRISCO
12/2/2025,10:16:36,auto_outfeed_ok,105,60,96.5,KRISCO
12/2/2025,10:20:20,auto_in_ok,96.5,180,179.5,KRISCO
12/2/2025,10:26:02,auto_outfeed_ok,179,60,169.5,KRISCO
12/2/2025,10:36:27,auto_outfeed_ok,169.5,60,159,KRISCO
12/2/2025,10:46:48,auto_outfeed_ok,159.5,60,150,KRISCO
12/2/2025,10:57:27,auto_outfeed_ok,150,60,140.5,KRISCO
12/2/2025,11:07:45,auto_outfeed_ok,140.5,60,131.5,KRISCO
12/2/2025,11:17:32,auto_outfeed_ok,131.5,60,122,KRISCO
12/2/2025,11:27:50,auto_outfeed_ok,122,60,113,KRISCO
12/2/2025,11:37:36,auto_outfeed_ok,113,60,104,KRISCO
12/2/2025,11:47:33,auto_outfeed_ok,104,60,95,KRISCO
12/2/2025,11:51:22,auto_in_ok,95,180,179.5,KRISCO
12/2/2025,11:57:19,auto_outfeed_ok,179,60,169.5,KRISCO
12/2/2025,12:07:57,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,12:18:21,auto_outfeed_ok,159.5,60,150,KRISCO
12/2/2025,12:28:40,auto_outfeed_ok,150,60,141,KRISCO
12/2/2025,12:38:46,auto_outfeed_ok,140.5,60,132,KRISCO
12/2/2025,12:48:36,auto_outfeed_ok,131.5,60,123,KRISCO
12/2/2025,12:58:11,auto_outfeed_ok,123,60,113.5,KRISCO
12/2/2025,13:08:11,auto_outfeed_ok,113.5,60,104.5,KRISCO
12/2/2025,13:18:10,auto_outfeed_ok,104.5,60,96,KRISCO
12/2/2025,13:21:56,auto_in_ok,96,180,179.5,KRISCO
12/2/2025,13:27:28,auto_outfeed_ok,179.5,60,169,KRISCO
12/2/2025,13:38:06,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,13:48:12,auto_outfeed_ok,160,60,150.5,KRISCO
12/2/2025,13:58:10,auto_outfeed_ok,150.5,60,141,KRISCO
12/2/2025,14:08:31,auto_outfeed_ok,140.5,60,131,KRISCO
12/2/2025,14:19:05,auto_outfeed_ok,131,60,122,KRISCO
12/2/2025,14:29:40,auto_outfeed_ok,121.5,60,112.5,KRISCO
12/2/2025,14:39:45,auto_outfeed_ok,112.5,60,104,KRISCO
12/2/2025,14:49:09,auto_outfeed_ok,104,60,95,KRISCO
12/2/2025,14:52:58,auto_in_ok,95,180,179,KRISCO
12/2/2025,14:59:06,auto_outfeed_ok,179,60,169,KRISCO
12/2/2025,15:09:50,auto_outfeed_ok,169,60,159,KRISCO
12/2/2025,15:20:20,auto_outfeed_ok,159,60,150,KRISCO
12/2/2025,15:30:27,auto_outfeed_ok,149.5,60,140,KRISCO
12/2/2025,15:40:34,auto_outfeed_ok,140,60,130.5,KRISCO
12/2/2025,15:51:07,auto_outfeed_ok,130,60,120.5,KRISCO
12/2/2025,16:01:45,auto_outfeed_ok,120.5,60,111.5,KRISCO
12/2/2025,16:11:26,auto_outfeed_ok,111.5,60,102.5,KRISCO
12/2/2025,16:21:09,auto_outfeed_ok,102,60,93.5,KRISCO
12/2/2025,16:25:03,auto_in_ok,93.5,180,179,KRISCO
12/2/2025,16:30:56,auto_outfeed_ok,179.5,60,170,KRISCO
12/2/2025,16:41:34,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,16:52:22,auto_outfeed_ok,160,60,150,KRISCO
12/2/2025,17:03:05,auto_outfeed_ok,150,60,140.5,KRISCO
12/2/2025,17:13:29,auto_outfeed_ok,140,60,131,KRISCO
12/2/2025,17:23:47,auto_outfeed_ok,131,60,121.5,KRISCO
12/2/2025,17:33:54,auto_outfeed_ok,121.5,60,112.5,KRISCO
12/2/2025,17:43:49,auto_outfeed_ok,112.5,60,103.5,KRISCO
12/2/2025,17:53:39,auto_outfeed_ok,103.5,60,95,KRISCO
12/2/2025,17:57:30,auto_in_ok,95,180,179.5,KRISCO
12/2/2025,18:03:03,auto_outfeed_ok,179,60,169,KRISCO
12/2/2025,18:13:50,auto_outfeed_ok,169.5,60,160,KRISCO
12/2/2025,18:24:15,auto_outfeed_ok,160,60,150.5,KRISCO
12/2/2025,18:35:06,auto_outfeed_ok,150.5,60,140,KRISCO
12/2/2025,18:46:01,auto_outfeed_ok,140.5,60,131,KRISCO
12/2/2025,18:56:24,auto_outfeed_ok,131,60,121,KRISCO
12/2/2025,19:06:49,auto_outfeed_ok,121.5,60,112,KRISCO
12/2/2025,19:16:50,auto_outfeed_ok,112.5,60,103.5,KRISCO
12/2/2025,19:27:01,auto_outfeed_ok,103.5,60,94,KRISCO
12/2/2025,19:30:53,auto_in_ok,94.5,180,179.5,KRISCO
12/2/2025,19:36:45,auto_outfeed_ok,179.5,60,170,KRISCO
12/2/2025,19:47:21,auto_outfeed_ok,170,60,160,KRISCO
12/2/2025,19:58:05,auto_outfeed_ok,160,60,150.5,KRISCO
12/2/2025,20:08:56,auto_outfeed_ok,150,60,141,KRISCO
12/2/2025,20:19:15,auto_outfeed_ok,141,60,131.5,KRISCO
12/2/2025,20:29:47,auto_outfeed_ok,131.5,60,122.5,KRISCO
12/2/2025,20:40:10,auto_outfeed_ok,122.5,60,113,KRISCO
12/2/2025,20:50:28,auto_outfeed_ok,113,60,104,KRISCO
12/2/2025,21:00:44,auto_outfeed_ok,104,60,95.5,KRISCO
12/2/2025,21:04:32,auto_in_ok,95.5,180,179,KRISCO
12/2/2025,21:10:21,auto_outfeed_ok,179,60,169.5,KRISCO
12/3/2025,6:04:01,auto_outfeed_ok,170,60,160,KRISCO
12/3/2025,6:14:11,auto_outfeed_ok,160,60,150.5,KRISCO
12/3/2025,6:23:39,auto_outfeed_ok,150.5,60,141,KRISCO
12/3/2025,6:32:36,auto_outfeed_ok,141,60,131.5,KRISCO
12/3/2025,6:42:57,auto_outfeed_ok,131.5,60,123,KRISCO
12/3/2025,6:51:57,auto_outfeed_ok,123,60,114,KRISCO
12/3/2025,7:01:16,auto_outfeed_ok,114,60,105,KRISCO
12/3/2025,7:11:40,auto_outfeed_ok,105,60,96,KRISCO
12/3/2025,7:15:27,auto_in_ok,96,180,179.5,KRISCO
12/3/2025,7:21:33,auto_outfeed_ok,179,60,169.5,KRISCO
12/3/2025,7:41:43,auto_outfeed_ok,169.5,60,160.5,KRISCO
12/3/2025,7:57:37,auto_outfeed_ok,160,60,151,KRISCO
12/3/2025,8:12:28,auto_outfeed_ok,151,60,142,KRISCO
12/3/2025,8:27:01,auto_outfeed_ok,141.5,60,133,KRISCO
12/3/2025,8:41:00,auto_outfeed_ok,133,60,124.5,KRISCO
12/3/2025,8:54:34,auto_outfeed_ok,124.5,60,115,KRISCO
12/3/2025,9:08:39,auto_outfeed_ok,115,60,107,KRISCO
12/3/2025,9:22:03,auto_outfeed_ok,107,60,98.5,KRISCO
12/3/2025,9:25:43,auto_in_ok,98.7,180,179.5,KRISCO
12/3/2025,9:35:41,auto_outfeed_ok,179,60,169.5,KRISCO
12/3/2025,9:51:02,auto_outfeed_ok,169.5,60,160,KRISCO
12/3/2025,10:05:57,auto_outfeed_ok,160,60,150.5,KRISCO
12/3/2025,10:20:13,auto_outfeed_ok,150.5,60,141,KRISCO
12/3/2025,10:34:24,auto_outfeed_ok,141.5,60,132.5,KRISCO
12/3/2025,10:48:06,auto_outfeed_ok,132.5,60,123.5,KRISCO
12/3/2025,11:01:39,auto_outfeed_ok,123.5,60,115,KRISCO
12/3/2025,11:15:03,auto_outfeed_ok,114.5,60,106,KRISCO
12/3/2025,11:28:04,auto_outfeed_ok,106,60,97.5,KRISCO
12/3/2025,11:31:48,auto_in_ok,97.5,180,179.5,KRISCO
12/3/2025,11:41:25,auto_outfeed_ok,179.5,60,169,KRISCO
12/3/2025,11:56:04,auto_outfeed_ok,169.5,60,160,KRISCO
12/3/2025,12:10:38,auto_outfeed_ok,159,60,150.5,KRISCO
12/3/2025,12:24:56,auto_outfeed_ok,150,60,141,KRISCO
12/3/2025,12:39:09,auto_outfeed_ok,140,60,132,KRISCO
12/3/2025,12:52:34,auto_outfeed_ok,132,60,123,KRISCO
12/3/2025,13:05:59,auto_outfeed_ok,123,60,114,KRISCO
12/3/2025,13:19:21,auto_outfeed_ok,114,60,105.5,KRISCO
12/3/2025,13:32:31,auto_outfeed_ok,105.5,60,96.5,KRISCO
12/3/2025,13:36:17,auto_in_ok,96.5,180,179.51,KRISCO
12/3/2025,13:45:52,auto_outfeed_ok,179.5,60,170,KRISCO
12/3/2025,14:00:23,auto_outfeed_ok,169.5,60,160,KRISCO
12/3/2025,14:14:54,auto_outfeed_ok,160,60,150.5,KRISCO
12/3/2025,14:28:59,auto_outfeed_ok,150.5,60,141.5,KRISCO
12/3/2025,14:40:46,auto_outfeed_ok,141.5,60,132,KRISCO
12/3/2025,14:52:12,auto_outfeed_ok,131.5,60,122.5,KRISCO
12/3/2025,15:03:09,auto_outfeed_ok,122,60,113,KRISCO
12/3/2025,15:14:16,auto_outfeed_ok,113,60,104,KRISCO
12/3/2025,15:25:12,auto_outfeed_ok,104,60,95,KRISCO
12/3/2025,15:29:02,auto_in_ok,95,180,179,KRISCO
12/3/2025,15:35:59,auto_outfeed_ok,179,60,169,KRISCO
12/3/2025,15:47:43,auto_outfeed_ok,169,60,159,KRISCO
12/3/2025,15:59:28,auto_outfeed_ok,159,60,149.5,KRISCO
12/3/2025,16:10:58,auto_outfeed_ok,149,60,139.5,KRISCO
12/3/2025,16:22:17,auto_outfeed_ok,139.5,60,130,KRISCO
12/3/2025,16:34:00,auto_outfeed_ok,130,60,121,KRISCO
12/3/2025,16:44:59,auto_outfeed_ok,121,60,111,KRISCO
12/3/2025,16:56:06,auto_outfeed_ok,111.5,60,102.5,KRISCO
12/3/2025,17:06:32,auto_outfeed_ok,102,60,93.5,KRISCO
12/3/2025,17:10:26,auto_in_ok,93.5,180,179,KRISCO
12/3/2025,17:17:14,auto_outfeed_ok,179,60,169,KRISCO
12/3/2025,17:28:28,auto_outfeed_ok,169,60,159,KRISCO
12/3/2025,17:40:22,auto_outfeed_ok,159,60,149.5,KRISCO
12/3/2025,17:51:24,auto_outfeed_ok,149.5,60,140,KRISCO
12/3/2025,18:02:43,auto_outfeed_ok,140,60,130,KRISCO
12/3/2025,18:13:46,auto_outfeed_ok,130,60,120.5,KRISCO
12/3/2025,18:24:39,auto_outfeed_ok,120.5,60,111.5,KRISCO
12/3/2025,18:35:21,auto_outfeed_ok,111.5,60,102,KRISCO
12/3/2025,18:46:10,auto_outfeed_ok,102,60,93,KRISCO
12/3/2025,18:50:06,auto_in_ok,93,180,179.5,KRISCO
12/3/2025,18:56:37,auto_outfeed_ok,179.5,60,169.5,KRISCO
12/3/2025,19:08:11,auto_outfeed_ok,169,60,159.5,KRISCO
12/3/2025,19:19:56,auto_outfeed_ok,159.5,60,145.5,KRISCO
12/3/2025,19:35:43,auto_outfeed_ok,145,60,136,KRISCO
12/3/2025,19:46:29,auto_outfeed_ok,136,60,127,KRISCO
12/3/2025,19:57:03,auto_outfeed_ok,127,60,118,KRISCO
12/3/2025,20:07:27,auto_outfeed_ok,118,60,108.5,KRISCO
12/3/2025,20:18:03,auto_outfeed_ok,108.5,60,99,KRISCO
12/3/2025,20:21:42,auto_in_ok,99.5,180,179,KRISCO
12/3/2025,20:28:18,auto_outfeed_ok,179,60,169.5,KRISCO
12/3/2025,20:39:36,auto_outfeed_ok,169,60,159,KRISCO
12/3/2025,20:50:39,auto_outfeed_ok,159.5,60,149.5,KRISCO
12/3/2025,21:01:46,auto_outfeed_ok,149.5,60,140,KRISCO
12/8/2025,22:41:14,auto_outfeed_ok,140.5,60,89,KRISCO
12/8/2025,22:45:21,auto_in_ok,89,180,179.5,KRISCO
12/9/2025,6:06:44,auto_outfeed_ok,179,60,166.5,KRISCO
12/9/2025,6:25:24,auto_outfeed_ok,166,60,157,KRISCO
12/9/2025,6:42:02,auto_outfeed_ok,157,60,147.5,KRISCO
12/9/2025,6:56:18,auto_outfeed_ok,147.5,60,138.5,KRISCO
12/9/2025,7:10:05,auto_outfeed_ok,138.5,60,129,KRISCO
12/9/2025,7:24:15,auto_outfeed_ok,129,60,120.5,KRISCO
12/9/2025,7:36:56,auto_outfeed_ok,120.5,60,112,KRISCO
12/9/2025,7:50:15,auto_outfeed_ok,112,60,102.5,KRISCO
12/9/2025,8:03:59,auto_outfeed_ok,102.5,60,94.5,KRISCO
12/9/2025,8:07:49,auto_in_ok,94.5,180,179,KRISCO
12/9/2025,8:16:04,auto_outfeed_ok,179,60,170,KRISCO
12/9/2025,8:29:54,auto_outfeed_ok,169.5,60,159.5,KRISCO
12/9/2025,8:44:28,auto_outfeed_ok,159.5,60,150,KRISCO
12/9/2025,8:57:57,auto_outfeed_ok,150,60,140.5,KRISCO
12/9/2025,9:11:32,auto_outfeed_ok,140.5,60,131.5,KRISCO
12/9/2025,9:25:22,auto_outfeed_ok,131,60,121,KRISCO
12/9/2025,9:39:55,auto_outfeed_ok,121,60,112,KRISCO
12/9/2025,9:53:16,auto_outfeed_ok,112,60,102,KRISCO
12/9/2025,10:07:55,auto_outfeed_ok,102,60,93,KRISCO
12/9/2025,10:11:49,auto_in_ok,93,180,179.5,KRISCO
12/9/2025,10:21:10,auto_outfeed_ok,179,60,169,KRISCO
12/9/2025,10:36:12,auto_outfeed_ok,168.5,60,158.5,KRISCO
12/9/2025,10:50:31,auto_outfeed_ok,158.5,60,148.5,KRISCO
12/9/2025,11:04:39,auto_outfeed_ok,148.5,60,139,KRISCO
12/9/2025,11:18:09,auto_outfeed_ok,139,60,129.5,KRISCO
12/9/2025,11:32:44,auto_outfeed_ok,129,60,119.5,KRISCO
12/9/2025,11:46:23,auto_outfeed_ok,119.5,60,110.5,KRISCO
12/9/2025,11:59:13,auto_outfeed_ok,110.5,60,102,KRISCO
12/9/2025,12:12:10,auto_outfeed_ok,101.5,60,92.5,KRISCO
12/9/2025,12:16:06,auto_in_ok,92.5,180,179.5,KRISCO
12/9/2025,12:25:30,auto_outfeed_ok,179,60,169,KRISCO
12/9/2025,12:40:50,auto_outfeed_ok,168.5,60,158,KRISCO
12/9/2025,12:55:08,auto_outfeed_ok,158.5,60,148.5,KRISCO
12/9/2025,13:10:58,auto_outfeed_ok,148.5,60,138,KRISCO
12/9/2025,13:26:33,auto_outfeed_ok,138,60,128.5,KRISCO
12/9/2025,13:42:16,auto_outfeed_ok,128,60,118.5,KRISCO
12/9/2025,13:56:55,auto_outfeed_ok,118.5,60,109.5,KRISCO
12/9/2025,14:10:46,auto_outfeed_ok,109,60,100,KRISCO
12/9/2025,14:14:23,auto_in_ok,100,180,179,KRISCO
12/9/2025,14:22:43,auto_outfeed_ok,179,60,169,KRISCO
12/9/2025,14:34:47,auto_outfeed_ok,168.5,60,159,KRISCO
12/9/2025,14:46:41,auto_outfeed_ok,159,60,148.5,KRISCO
12/9/2025,14:58:35,auto_outfeed_ok,148,60,139,KRISCO
12/9/2025,15:11:05,auto_outfeed_ok,139,60,129,KRISCO
12/9/2025,15:24:05,auto_outfeed_ok,129,60,119.5,KRISCO
12/9/2025,15:36:22,auto_outfeed_ok,119.5,60,110,KRISCO
12/9/2025,15:50:09,auto_outfeed_ok,110,60,101,KRISCO
12/9/2025,16:06:53,auto_outfeed_ok,101,60,92.5,KRISCO
12/9/2025,16:10:51,auto_in_ok,92.5,180,179.5,KRISCO
12/9/2025,16:23:54,auto_outfeed_ok,179.5,60,169.5,KRISCO
12/9/2025,16:42:56,auto_outfeed_ok,169,60,159.5,KRISCO
12/9/2025,17:02:03,auto_outfeed_ok,159,60,149.5,KRISCO
12/9/2025,17:18:23,auto_outfeed_ok,149.5,60,140.5,KRISCO
12/9/2025,17:32:22,auto_outfeed_ok,140.5,60,131,KRISCO
12/9/2025,17:46:24,auto_outfeed_ok,130.5,60,120.5,KRISCO
12/9/2025,18:00:42,auto_outfeed_ok,120,60,110.5,KRISCO
12/9/2025,18:15:11,auto_outfeed_ok,110.5,60,101,KRISCO
12/9/2025,18:29:11,auto_outfeed_ok,101,60,91,KRISCO
12/9/2025,18:33:10,auto_in_ok,91,180,179.5,KRISCO
12/9/2025,18:42:53,auto_outfeed_ok,179.5,60,170,KRISCO
12/9/2025,18:56:26,auto_outfeed_ok,169.5,60,160.5,KRISCO
12/9/2025,19:10:03,auto_outfeed_ok,160.5,60,150.5,KRISCO
12/9/2025,19:24:24,auto_outfeed_ok,150.5,60,140.5,KRISCO
12/9/2025,19:38:33,auto_outfeed_ok,140.5,60,130,KRISCO
12/9/2025,19:53:01,auto_outfeed_ok,130.5,60,121,KRISCO
12/9/2025,20:07:16,auto_outfeed_ok,121,60,111.5,KRISCO
12/9/2025,20:20:42,auto_outfeed_ok,111.5,60,102,KRISCO
12/9/2025,20:34:23,auto_outfeed_ok,102,60,93,KRISCO
12/9/2025,20:38:18,auto_in_ok,93,180,179,KRISCO
12/9/2025,20:47:38,auto_outfeed_ok,179,60,169,KRISCO
12/9/2025,21:02:44,auto_outfeed_ok,169,60,158.5,KRISCO
12/9/2025,21:18:08,auto_outfeed_ok,158,60,148.5,KRISCO
12/9/2025,22:20:08,auto_outfeed_ok,147.5,60,137.5,KRISCO
12/9/2025,22:34:31,auto_outfeed_ok,137.5,60,127,KRISCO
12/9/2025,22:48:23,auto_outfeed_ok,127.5,60,118,KRISCO
12/9/2025,23:01:43,auto_outfeed_ok,118,60,108,KRISCO
12/9/2025,23:15:02,auto_outfeed_ok,108.5,60,100,KRISCO
12/9/2025,23:18:39,auto_in_ok,100,180,179.5,KRISCO
12/9/2025,23:27:17,auto_outfeed_ok,179,60,169,KRISCO
12/9/2025,23:41:28,auto_outfeed_ok,169,60,158,KRISCO
12/9/2025,23:56:16,auto_outfeed_ok,158.5,60,148.5,KRISCO
12/10/2025,0:09:37,auto_outfeed_ok,148.5,60,139,KRISCO
12/10/2025,0:23:34,auto_outfeed_ok,139,60,130,KRISCO
12/10/2025,0:36:35,auto_outfeed_ok,130,60,121,KRISCO
12/10/2025,0:49:20,auto_outfeed_ok,121,60,111.5,KRISCO
12/10/2025,1:02:28,auto_outfeed_ok,111.5,60,102.5,KRISCO
12/10/2025,1:15:07,auto_outfeed_ok,102.5,60,93,KRISCO
12/10/2025,1:19:01,auto_in_ok,93,180,179.5,KRISCO
12/10/2025,1:28:28,auto_outfeed_ok,179,60,169,KRISCO
12/10/2025,1:42:41,auto_outfeed_ok,169,60,159.5,KRISCO
12/10/2025,1:56:07,auto_outfeed_ok,159,60,149.5,KRISCO
12/10/2025,2:09:52,auto_outfeed_ok,149.5,60,139.5,KRISCO
12/10/2025,2:23:27,auto_outfeed_ok,139.5,60,130.5,KRISCO
12/10/2025,2:36:32,auto_outfeed_ok,130,60,121,KRISCO
12/10/2025,2:50:05,auto_outfeed_ok,121,60,112,KRISCO
12/10/2025,3:02:54,auto_outfeed_ok,112,60,102,KRISCO
12/10/2025,3:15:51,auto_outfeed_ok,102.5,60,94.5,KRISCO
12/10/2025,3:19:42,auto_in_ok,94.5,180,179.5,KRISCO
12/10/2025,3:27:40,auto_outfeed_ok,179,60,169.5,KRISCO
12/10/2025,3:41:29,auto_outfeed_ok,169.5,60,160,KRISCO
12/10/2025,3:55:06,auto_outfeed_ok,159.5,60,150,KRISCO
12/10/2025,4:08:37,auto_outfeed_ok,150,60,141,KRISCO
12/10/2025,4:21:36,auto_outfeed_ok,141,60,131.5,KRISCO
12/10/2025,4:35:04,auto_outfeed_ok,131.5,60,123,KRISCO
12/10/2025,4:47:31,auto_outfeed_ok,123,60,113.5,KRISCO
12/10/2025,5:00:18,auto_outfeed_ok,113.5,60,104.5,KRISCO
12/10/2025,5:13:21,auto_outfeed_ok,104.5,60,95.5,KRISCO
12/10/2025,5:17:08,auto_in_ok,95.5,180,179.5,KRISCO
12/11/2025,6:13:23,auto_outfeed_ok,178.5,60,168.5,KRISCO
12/11/2025,6:24:30,auto_outfeed_ok,168,60,158,KRISCO
12/11/2025,6:36:42,auto_outfeed_ok,158.5,60,149,KRISCO
12/11/2025,6:48:36,auto_outfeed_ok,149,60,139.5,KRISCO
12/11/2025,6:59:57,auto_outfeed_ok,139.5,60,129.5,KRISCO
12/11/2025,7:12:08,auto_outfeed_ok,129.5,60,120,KRISCO
12/11/2025,7:23:57,auto_outfeed_ok,119.5,60,110,KRISCO
12/11/2025,7:35:43,auto_outfeed_ok,110,60,100.5,KRISCO
12/11/2025,7:39:21,auto_in_ok,100.5,180,179,KRISCO
12/11/2025,7:47:26,auto_outfeed_ok,179,60,169,KRISCO
12/11/2025,7:59:27,auto_outfeed_ok,169,60,159,KRISCO
12/11/2025,8:11:00,auto_outfeed_ok,159,60,149.5,KRISCO
12/11/2025,8:22:49,auto_outfeed_ok,149,60,139.5,KRISCO
12/11/2025,8:34:29,auto_outfeed_ok,139.5,60,130,KRISCO
12/11/2025,8:46:09,auto_outfeed_ok,130,60,121,KRISCO
12/11/2025,8:57:17,auto_outfeed_ok,121,60,111.5,KRISCO
12/11/2025,9:08:48,auto_outfeed_ok,111.5,60,102,KRISCO
12/11/2025,9:19:58,auto_outfeed_ok,102,60,92.5,KRISCO
12/11/2025,9:23:51,auto_in_ok,92.5,180,179.5,KRISCO
12/11/2025,9:31:33,auto_outfeed_ok,179,60,169,KRISCO
12/11/2025,9:44:08,auto_outfeed_ok,168.5,60,159,KRISCO
12/11/2025,9:55:48,auto_outfeed_ok,158.5,60,149,KRISCO
12/11/2025,10:07:27,auto_outfeed_ok,148.5,60,139.5,KRISCO
12/11/2025,10:18:55,auto_outfeed_ok,139,60,129.5,KRISCO
12/11/2025,10:29:48,auto_outfeed_ok,129,60,120.5,KRISCO
12/11/2025,10:41:03,auto_outfeed_ok,120,60,111.5,KRISCO
